cycle,pc_if,pc_id,instr,is_decoding,id_ready,ex_ready,load_stall,jr_stall,misaligned_stall,branch_dec,pc_set,data_req,data_gnt,data_rvalid,if_busy,perf_imiss,instr_valid_id
688,0x00000932,0x0000092e,0xe6f70733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
689,0x00000936,0x00000932,0xa6f885b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
690,0x00000936,0x00000932,0xa6f885b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
691,0x0000093a,0x00000936,0x66f307b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
692,0x0000093a,0x00000936,0x66f307b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
693,0x0000093e,0x0000093a,0x680008b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
694,0x0000093e,0x0000093a,0x680008b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
695,0x00000942,0x0000093e,0xe6d585b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
696,0x00000942,0x0000093e,0xe6d585b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
697,0x00000946,0x00000942,0xa6d786b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
698,0x00000946,0x00000942,0xa6d786b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
699,0x0000094a,0x00000946,0xa80003b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
700,0x0000094a,0x00000946,0xa80003b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
701,0x0000094e,0x0000094a,0xe6a68533,1,1,1,0,0,0,1,0,0,0,0,1,1,1
702,0x0000094e,0x0000094a,0xe6a68533,0,1,1,0,0,0,0,0,0,0,0,1,0,0
703,0x00000952,0x0000094e,0xe8000333,1,1,1,0,0,0,0,0,0,0,0,1,1,1
704,0x00000952,0x0000094e,0xe8000333,0,1,1,0,0,0,1,0,0,0,0,1,0,0
705,0x00000956,0x00000952,0x26c286b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
706,0x00000956,0x00000952,0x26c286b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
707,0x0000095a,0x00000956,0x20000033,1,1,1,0,0,0,0,0,0,0,0,1,1,1
708,0x0000095a,0x00000956,0x20000033,0,1,1,0,0,0,1,0,0,0,0,1,0,0
709,0x0000095e,0x0000095a,0x66e686b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
710,0x0000095e,0x0000095a,0x66e686b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
711,0x00000962,0x0000095e,0x26e887b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
712,0x00000962,0x0000095e,0x26e887b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
713,0x00000966,0x00000962,0xa6b686b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
714,0x00000966,0x00000962,0xa6b686b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
715,0x0000096a,0x00000966,0x66b787b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
716,0x0000096a,0x00000966,0x66b787b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
717,0x0000096e,0x0000096a,0x26b388b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
718,0x0000096e,0x0000096a,0x26b388b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
719,0x00000972,0x0000096e,0xe6a686b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
720,0x00000972,0x0000096e,0xe6a686b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
721,0x00000976,0x00000972,0xa6a787b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
722,0x00000976,0x00000972,0xa6a787b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
723,0x0000097a,0x00000976,0x66a888b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
724,0x0000097a,0x00000976,0x66a888b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
725,0x0000097e,0x0000097a,0x26a30333,1,1,1,0,0,0,0,0,0,0,0,1,1,1
726,0x0000097e,0x0000097a,0x26a30333,0,1,1,0,0,0,0,0,0,0,0,1,0,0
727,0x00000982,0x0000097e,0x280002b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
728,0x00000982,0x0000097e,0x280002b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
729,0x00000986,0x00000982,0xe6c787b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
730,0x00000986,0x00000982,0xe6c787b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
731,0x0000098a,0x00000986,0xa6c88533,1,1,1,0,0,0,0,0,0,0,0,1,1,1
732,0x0000098a,0x00000986,0xa6c88533,0,1,1,0,0,0,0,0,0,0,0,1,0,0
733,0x0000098e,0x0000098a,0x66c30633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
734,0x0000098e,0x0000098a,0x66c30633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
735,0x00000992,0x0000098e,0x680008b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
736,0x00000992,0x0000098e,0x680008b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
737,0x00000996,0x00000992,0xe6e50533,1,1,1,0,0,0,1,0,0,0,0,1,1,1
738,0x00000996,0x00000992,0xe6e50533,0,1,1,0,0,0,0,0,0,0,0,1,0,0
739,0x0000099a,0x00000996,0xa6e60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
740,0x0000099a,0x00000996,0xa6e60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
741,0x0000099e,0x0000099a,0xa80003b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
742,0x0000099e,0x0000099a,0xa80003b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
743,0x000009a2,0x0000099e,0xe6b605b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
744,0x000009a2,0x0000099e,0xe6b605b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
745,0x000009a6,0x000009a2,0xe8000333,1,1,1,0,0,0,0,0,0,0,0,1,1,1
746,0x000009a6,0x000009a2,0xe8000333,0,1,1,0,0,0,1,0,0,0,0,1,0,0
747,0x000009aa,0x000009a6,0x26d28633,1,1,1,0,0,0,1,0,0,0,0,1,1,1
748,0x000009aa,0x000009a6,0x26d28633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
749,0x000009ae,0x000009aa,0x20000033,1,1,1,0,0,0,0,0,0,0,0,1,1,1
750,0x000009ae,0x000009aa,0x20000033,0,1,1,0,0,0,1,0,0,0,0,1,0,0
751,0x000009b2,0x000009ae,0x66f60633,1,1,1,0,0,0,1,0,0,0,0,1,1,1
752,0x000009b2,0x000009ae,0x66f60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
753,0x000009b6,0x000009b2,0x26f88733,1,1,1,0,0,0,0,0,0,0,0,1,1,1
754,0x000009b6,0x000009b2,0x26f88733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
755,0x000009ba,0x000009b6,0xa6a60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
756,0x000009ba,0x000009b6,0xa6a60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
757,0x000009be,0x000009ba,0x66a70733,1,1,1,0,0,0,0,0,0,0,0,1,1,1
758,0x000009be,0x000009ba,0x66a70733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
759,0x000009c2,0x000009be,0x26a388b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
760,0x000009c2,0x000009be,0x26a388b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
761,0x000009c6,0x000009c2,0xe6b60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
762,0x000009c6,0x000009c2,0xe6b60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
763,0x000009ca,0x000009c6,0xa6b70733,1,1,1,0,0,0,0,0,0,0,0,1,1,1
764,0x000009ca,0x000009c6,0xa6b70733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
765,0x000009ce,0x000009ca,0x66b888b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
766,0x000009ce,0x000009ca,0x66b888b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
767,0x000009d2,0x000009ce,0x26b30333,1,1,1,0,0,0,0,0,0,0,0,1,1,1
768,0x000009d2,0x000009ce,0x26b30333,0,1,1,0,0,0,0,0,0,0,0,1,0,0
769,0x000009d6,0x000009d2,0x280002b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
770,0x000009d6,0x000009d2,0x280002b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
771,0x000009da,0x000009d6,0xe6d70733,1,1,1,0,0,0,1,0,0,0,0,1,1,1
772,0x000009da,0x000009d6,0xe6d70733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
773,0x000009de,0x000009da,0xa6d885b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
774,0x000009de,0x000009da,0xa6d885b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
775,0x000009e2,0x000009de,0x66d306b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
776,0x000009e2,0x000009de,0x66d306b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
777,0x000009e6,0x000009e2,0x680008b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
778,0x000009e6,0x000009e2,0x680008b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
779,0x000009ea,0x000009e6,0xe6f585b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
780,0x000009ea,0x000009e6,0xe6f585b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
781,0x000009ee,0x000009ea,0xa6f686b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
782,0x000009ee,0x000009ea,0xa6f686b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
783,0x000009f2,0x000009ee,0xa80003b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
784,0x000009f2,0x000009ee,0xa80003b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
785,0x000009f6,0x000009f2,0xe6a68533,1,1,1,0,0,0,1,0,0,0,0,1,1,1
786,0x000009f6,0x000009f2,0xe6a68533,0,1,1,0,0,0,0,0,0,0,0,1,0,0
787,0x000009fa,0x000009f6,0xe8000333,1,1,1,0,0,0,0,0,0,0,0,1,1,1
788,0x000009fa,0x000009f6,0xe8000333,0,1,1,0,0,0,1,0,0,0,0,1,0,0
789,0x000009fe,0x000009fa,0x26c286b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
790,0x000009fe,0x000009fa,0x26c286b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
791,0x00000a02,0x000009fe,0x20000033,1,1,1,0,0,0,0,0,0,0,0,1,1,1
792,0x00000a02,0x000009fe,0x20000033,0,1,1,0,0,0,1,0,0,0,0,1,0,0
793,0x00000a06,0x00000a02,0x66e686b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
794,0x00000a06,0x00000a02,0x66e686b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
795,0x00000a0a,0x00000a06,0x26e887b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
796,0x00000a0a,0x00000a06,0x26e887b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
797,0x00000a0e,0x00000a0a,0xa6b686b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
798,0x00000a0e,0x00000a0a,0xa6b686b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
799,0x00000a12,0x00000a0e,0x66b787b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
800,0x00000a12,0x00000a0e,0x66b787b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
801,0x00000a16,0x00000a12,0x26b388b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
802,0x00000a16,0x00000a12,0x26b388b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
803,0x00000a1a,0x00000a16,0xe6a686b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
804,0x00000a1a,0x00000a16,0xe6a686b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
805,0x00000a1e,0x00000a1a,0xa6a787b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
806,0x00000a1e,0x00000a1a,0xa6a787b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
807,0x00000a22,0x00000a1e,0x66a888b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
808,0x00000a22,0x00000a1e,0x66a888b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
809,0x00000a26,0x00000a22,0x26a30333,1,1,1,0,0,0,0,0,0,0,0,1,1,1
810,0x00000a26,0x00000a22,0x26a30333,0,1,1,0,0,0,0,0,0,0,0,1,0,0
811,0x00000a2a,0x00000a26,0x280002b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
812,0x00000a2a,0x00000a26,0x280002b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
813,0x00000a2e,0x00000a2a,0xe6c787b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
814,0x00000a2e,0x00000a2a,0xe6c787b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
815,0x00000a32,0x00000a2e,0xa6c88533,1,1,1,0,0,0,0,0,0,0,0,1,1,1
816,0x00000a32,0x00000a2e,0xa6c88533,0,1,1,0,0,0,0,0,0,0,0,1,0,0
817,0x00000a36,0x00000a32,0x66c30633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
818,0x00000a36,0x00000a32,0x66c30633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
819,0x00000a3a,0x00000a36,0x680008b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
820,0x00000a3a,0x00000a36,0x680008b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
821,0x00000a3e,0x00000a3a,0xe6e50533,1,1,1,0,0,0,1,0,0,0,0,1,1,1
822,0x00000a3e,0x00000a3a,0xe6e50533,0,1,1,0,0,0,0,0,0,0,0,1,0,0
823,0x00000a42,0x00000a3e,0xa6e60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
824,0x00000a42,0x00000a3e,0xa6e60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
825,0x00000a46,0x00000a42,0xa80003b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
826,0x00000a46,0x00000a42,0xa80003b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
827,0x00000a4a,0x00000a46,0xe6b605b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1
828,0x00000a4a,0x00000a46,0xe6b605b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
829,0x00000a4e,0x00000a4a,0xe8000333,1,1,1,0,0,0,0,0,0,0,0,1,1,1
830,0x00000a4e,0x00000a4a,0xe8000333,0,1,1,0,0,0,1,0,0,0,0,1,0,0
831,0x00000a52,0x00000a4e,0x22d28633,1,1,1,0,0,0,1,0,0,0,0,1,1,1
832,0x00000a52,0x00000a4e,0x22d28633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
833,0x00000a56,0x00000a52,0x62f60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
834,0x00000a56,0x00000a52,0x62f60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
835,0x00000a5a,0x00000a56,0x22f88733,1,1,1,0,0,0,0,0,0,0,0,1,1,1
836,0x00000a5a,0x00000a56,0x22f88733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
837,0x00000a5e,0x00000a5a,0xa2a608b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
838,0x00000a5e,0x00000a5a,0xa2a608b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
839,0x00000a62,0x00000a5e,0x62a70733,1,1,1,0,0,0,0,0,0,0,0,1,1,1
840,0x00000a62,0x00000a5e,0x62a70733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
841,0x00000a66,0x00000a62,0x22a38633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
842,0x00000a66,0x00000a62,0x22a38633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
843,0x00000a6a,0x00000a66,0xe2b888b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
844,0x00000a6a,0x00000a66,0xe2b888b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
845,0x00000a6e,0x00000a6a,0xa2b70733,1,1,1,0,0,0,0,0,0,0,0,1,1,1
846,0x00000a6e,0x00000a6a,0xa2b70733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
847,0x00000a72,0x00000a6e,0x62b60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
848,0x00000a72,0x00000a6e,0x62b60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
849,0x00000a76,0x00000a72,0x22b305b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
850,0x00000a76,0x00000a72,0x22b305b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
851,0x00000a7a,0x00000a76,0xe2d70733,1,1,1,0,0,0,0,0,0,0,0,1,1,1
852,0x00000a7a,0x00000a76,0xe2d70733,0,1,1,0,0,0,0,0,0,0,0,1,0,0
853,0x00000a7e,0x00000a7a,0xa2d60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
854,0x00000a7e,0x00000a7a,0xa2d60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
855,0x00000a82,0x00000a7e,0x62d585b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
856,0x00000a82,0x00000a7e,0x62d585b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
857,0x00000a86,0x00000a82,0xe2f60633,1,1,1,0,0,0,0,0,0,0,0,1,1,1
858,0x00000a86,0x00000a82,0xe2f60633,0,1,1,0,0,0,0,0,0,0,0,1,0,0
859,0x00000a8a,0x00000a86,0xa2f585b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
860,0x00000a8a,0x00000a86,0xa2f585b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
861,0x00000a8e,0x00000a8a,0xe2a58533,1,1,1,0,0,0,0,0,0,0,0,1,1,1
862,0x00000a8e,0x00000a8a,0xe2a58533,0,1,1,0,0,0,0,0,0,0,0,1,0,0
863,0x00000a90,0x00000a8e,0x01112e23,1,1,1,0,0,0,0,0,0,0,0,1,0,1
864,0x00000a92,0x00000a90,0x02e12023,1,1,1,0,0,0,0,0,1,1,0,1,0,1
865,0x00000a94,0x00000a92,0x02c12223,1,1,1,0,0,0,0,0,1,1,1,1,0,1
866,0x00000a96,0x00000a94,0x02a12423,1,1,1,0,0,0,0,0,1,1,1,1,0,1
867,0x00000a98,0x00000a96,0x01c10593,1,1,1,0,0,0,0,0,1,1,1,1,0,1
868,0x00000a9a,0x00000a98,0x01000613,1,1,1,0,0,0,0,0,0,0,1,1,0,1
869,0x00000a9c,0x00000a9a,0x01000533,1,1,1,0,0,0,0,0,0,0,0,1,0,1
870,0x00000a9e,0x00000a9c,0x849ff0ef,1,1,1,0,0,0,0,1,0,0,0,1,0,1
871,0x000002e4,0x00000a9c,0x849ff0ef,0,1,1,0,0,0,0,0,0,0,0,1,1,0
872,0x000002e4,0x00000a9c,0x849ff0ef,0,1,1,0,0,0,0,0,0,0,0,1,0,0
873,0x000002e6,0x000002e4,0x00060d63,1,1,1,0,0,0,0,0,0,0,0,1,1,1
874,0x000002e6,0x000002e4,0x00060d63,0,1,1,0,0,0,0,0,0,0,0,1,0,0
875,0x000002e8,0x000002e6,0x00a60633,1,1,1,0,0,0,0,0,0,0,0,1,0,1
876,0x000002ea,0x000002e8,0x00a006b3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
877,0x000002ee,0x000002ea,0x0005c703,1,1,1,0,0,0,0,0,0,0,0,1,1,1
878,0x000002ee,0x000002ea,0x0005c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
879,0x000002f0,0x000002ee,0x00158593,1,0,0,0,0,0,0,0,0,0,0,1,0,1
880,0x000002f0,0x000002ee,0x00158593,1,1,1,0,0,0,0,0,0,0,1,1,0,1
881,0x000002f4,0x000002f0,0x00168793,1,1,1,0,0,0,0,0,0,0,0,1,0,1
882,0x000002f8,0x000002f4,0x00e68023,1,1,1,0,0,0,0,0,0,0,0,1,1,1
883,0x000002f8,0x000002f4,0x00e68023,0,1,1,0,0,0,0,0,1,1,0,1,0,0
884,0x000002fa,0x000002f8,0x00f006b3,1,1,1,0,0,0,0,0,0,0,1,1,1,1
885,0x000002fa,0x000002f8,0x00f006b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
886,0x000002fe,0x000002fa,0xfec798e3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
887,0x000002fe,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0
888,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
889,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
890,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
891,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
892,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
893,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
894,0x000002ee,0x000002ea,0x0005c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
895,0x000002ee,0x000002ea,0x0005c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
896,0x000002f0,0x000002ee,0x00158593,1,0,0,0,0,0,0,0,0,0,0,1,0,1
897,0x000002f0,0x000002ee,0x00158593,1,1,1,0,0,0,0,0,0,0,1,1,0,1
898,0x000002f4,0x000002f0,0x00168793,1,1,1,0,0,0,0,0,0,0,0,1,0,1
899,0x000002f8,0x000002f4,0x00e68023,1,1,1,0,0,0,0,0,0,0,0,1,1,1
900,0x000002f8,0x000002f4,0x00e68023,0,1,1,0,0,0,0,0,1,1,0,1,0,0
901,0x000002fa,0x000002f8,0x00f006b3,1,1,1,0,0,0,0,0,0,0,1,1,1,1
902,0x000002fa,0x000002f8,0x00f006b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
903,0x000002fe,0x000002fa,0xfec798e3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
904,0x000002fe,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0
905,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
906,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
907,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
908,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
909,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
910,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
911,0x000002ee,0x000002ea,0x0005c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
912,0x000002ee,0x000002ea,0x0005c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
913,0x000002f0,0x000002ee,0x00158593,1,0,0,0,0,0,0,0,0,0,0,1,0,1
914,0x000002f0,0x000002ee,0x00158593,1,1,1,0,0,0,0,0,0,0,1,1,0,1
915,0x000002f4,0x000002f0,0x00168793,1,1,1,0,0,0,0,0,0,0,0,1,0,1
916,0x000002f8,0x000002f4,0x00e68023,1,1,1,0,0,0,0,0,0,0,0,1,1,1
917,0x000002f8,0x000002f4,0x00e68023,0,1,1,0,0,0,0,0,1,1,0,1,0,0
918,0x000002fa,0x000002f8,0x00f006b3,1,1,1,0,0,0,0,0,0,0,1,1,1,1
919,0x000002fa,0x000002f8,0x00f006b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
920,0x000002fe,0x000002fa,0xfec798e3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
921,0x000002fe,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0
922,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
923,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
924,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
925,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
926,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
927,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
928,0x000002ee,0x000002ea,0x0005c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
929,0x000002ee,0x000002ea,0x0005c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
930,0x000002f0,0x000002ee,0x00158593,1,0,0,0,0,0,0,0,0,0,0,1,0,1
931,0x000002f0,0x000002ee,0x00158593,1,1,1,0,0,0,0,0,0,0,1,1,0,1
932,0x000002f4,0x000002f0,0x00168793,1,1,1,0,0,0,0,0,0,0,0,1,0,1
933,0x000002f8,0x000002f4,0x00e68023,1,1,1,0,0,0,0,0,0,0,0,1,1,1
934,0x000002f8,0x000002f4,0x00e68023,0,1,1,0,0,0,0,0,1,1,0,1,0,0
935,0x000002fa,0x000002f8,0x00f006b3,1,1,1,0,0,0,0,0,0,0,1,1,1,1
936,0x000002fa,0x000002f8,0x00f006b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
937,0x000002fe,0x000002fa,0xfec798e3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
938,0x000002fe,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0
939,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
940,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
941,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
942,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
943,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
944,0x000002ea,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
945,0x000002ee,0x000002ea,0x0005c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
946,0x000002ee,0x000002ea,0x0005c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
947,0x000002f0,0x000002ee,0x00158593,1,0,0,0,0,0,0,0,0,0,0,1,0,1
948,0x000002f0,0x000002ee,0x00158593,1,1,1,0,0,0,0,0,0,0,1,1,0,1
949,0x000002f4,0x000002f0,0x00168793,1,1,1,0,0,0,0,0,0,0,0,1,0,1
950,0x000002f8,0x000002f4,0x00e68023,1,1,1,0,0,0,0,0,0,0,0,1,1,1
951,0x000002f8,0x000002f4,0x00e68023,0,1,1,0,0,0,0,0,1,1,0,1,0,0
952,0x000002fa,0x000002f8,0x00f006b3,1,1,1,0,0,0,0,0,0,0,1,1,1,1
953,0x000002fa,0x000002f8,0x00f006b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
954,0x000002fe,0x000002fa,0xfec798e3,1,1,1,0,0,0,0,0,0,0,0,1,1,1
955,0x000002fe,0x000002fa,0xfec798e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0
